Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms
F,Ship,5,4,182,2,medium,M,2,4554
F,Ship,2,4,107,4,high,F,4,4451
A,Road,4,4,253,2,low,F,6,5892
F,Ship,7,4,310,4,low,M,6,1003
B,Ship,5,2,229,3,low,F,3,4916
D,Road,4,1,264,4,low,F,6,4863
D,Ship,4,3,199,3,low,M,8,4391
F,Ship,5,1,227,5,low,M,6,1667
D,Ship,3,2,234,4,high,F,7,4568
D,Ship,4,1,240,4,low,M,9,4471
D,Road,5,5,247,2,medium,M,5,4250
A,Flight,6,3,165,4,low,F,10,5965
D,Flight,4,3,244,4,low,M,10,4118
C,Ship,7,5,265,4,low,F,1,1601
B,Ship,4,4,168,4,medium,F,4,4676
F,Flight,5,1,170,4,medium,M,4,5113
B,Ship,5,3,250,5,low,M,12,2722
F,Flight,4,2,262,3,low,M,6,5381
F,Ship,4,4,265,4,medium,F,6,4607
D,Road,3,1,159,2,medium,M,5,4906
F,Road,3,1,119,2,low,F,10,4146
D,Ship,4,3,241,5,low,M,6,1324
A,Ship,5,2,254,5,high,M,6,1491
A,Flight,3,5,188,2,low,F,12,2711
D,Flight,3,4,259,4,medium,F,5,4564
F,Flight,2,4,142,3,high,M,2,5700
F,Ship,6,4,253,4,medium,M,10,1248
F,Flight,4,5,228,4,low,M,4,4750
A,Road,5,3,201,2,low,F,1,4548
D,Ship,4,4,266,2,low,F,2,4290
F,Flight,6,2,205,5,high,M,6,4756
F,Ship,4,4,256,3,low,F,5,5399
F,Flight,5,2,205,3,medium,F,1,4351
F,Ship,5,4,271,2,medium,F,6,4801
B,Road,5,3,244,5,low,F,3,1174
B,Flight,5,5,173,3,low,M,4,5265
F,Ship,2,5,148,3,high,F,11,1502
F,Ship,5,1,224,2,low,F,14,2959
F,Ship,5,4,266,2,medium,M,1,5494
D,Flight,4,1,175,4,low,M,2,4053
F,Flight,3,4,212,3,low,F,8,5214
C,Ship,4,4,209,3,high,F,5,5979
D,Ship,4,2,224,2,medium,F,8,4781
C,Ship,5,1,248,5,low,F,8,1810
D,Ship,3,2,164,2,medium,M,3,4442
F,Road,3,3,242,3,low,F,8,4199
B,Flight,6,3,218,3,low,M,6,4594
C,Road,3,2,272,3,low,M,2,4459
D,Ship,4,5,160,3,low,F,9,5799
D,Ship,4,5,209,3,medium,F,4,4809
A,Ship,6,5,254,4,low,M,7,1674
F,Ship,7,3,250,5,medium,F,4,1163
F,Road,3,4,287,5,medium,F,9,5308
B,Road,5,1,282,4,low,F,9,4766
C,Road,3,3,155,3,medium,M,5,4957
D,Ship,2,5,209,5,medium,F,10,4623
D,Ship,4,2,262,3,low,M,4,5085
D,Ship,5,4,273,2,low,F,1,5008
B,Ship,5,5,188,3,low,F,7,4485
F,Road,3,5,264,2,medium,F,1,3947
B,Ship,2,2,247,3,low,F,4,4686
C,Flight,4,4,236,3,low,M,10,4347
F,Ship,2,2,146,4,low,M,4,5817
F,Ship,4,3,253,5,low,M,6,1367
F,Ship,5,4,234,3,low,F,2,4269
F,Ship,4,5,261,2,low,M,3,4119
D,Ship,5,5,165,4,medium,F,3,4242
D,Ship,4,4,188,4,low,F,10,4571
A,Flight,3,4,174,3,low,F,3,5366
B,Ship,3,4,236,4,high,F,9,4744
B,Ship,4,2,162,3,low,M,7,5614
B,Ship,4,4,207,3,low,M,9,4314
B,Ship,6,3,308,5,medium,F,4,1118
F,Ship,5,3,104,4,low,M,3,4885
C,Road,6,3,127,3,medium,F,7,5574
A,Ship,4,5,217,3,medium,M,2,5461
B,Ship,4,1,218,5,low,F,5,1238
F,Road,5,4,267,5,low,M,9,1017
D,Ship,7,2,283,5,low,F,10,1722
D,Road,5,5,132,2,high,F,1,4233
A,Ship,4,5,137,2,low,M,6,4055
B,Ship,6,1,138,3,low,M,6,1604
F,Ship,3,3,261,4,low,M,3,5722
F,Flight,4,4,199,4,high,M,1,4163
D,Road,6,1,188,5,low,M,4,4887
D,Ship,4,4,106,2,low,M,6,5984
B,Ship,3,3,178,3,low,M,3,5396
F,Flight,6,4,155,5,medium,F,8,5982
B,Ship,4,2,256,2,medium,M,10,3128
B,Ship,4,3,231,3,medium,F,8,5069
C,Ship,3,4,203,2,low,F,15,2281
C,Ship,4,3,239,2,medium,F,7,5384
D,Road,4,5,244,2,medium,F,7,5325
A,Ship,4,2,233,5,low,F,8,1097
C,Ship,5,4,134,3,medium,M,4,4908
C,Road,2,4,108,5,high,M,5,4874
F,Flight,4,1,210,2,medium,F,7,3405
B,Ship,7,1,250,5,medium,M,8,1776
B,Ship,2,4,180,2,low,F,8,4321
F,Ship,3,2,237,3,medium,F,10,5851
D,Road,3,3,139,3,low,F,7,5199
F,Road,3,1,187,2,low,F,10,5064
C,Ship,5,3,148,3,low,M,7,4714
F,Road,2,5,116,3,low,F,3,1688
A,Ship,2,5,271,3,low,M,9,4185
D,Ship,3,2,141,3,low,M,7,4682
C,Ship,7,4,261,5,low,M,6,1334
D,Flight,4,1,218,2,low,M,7,4597
A,Ship,4,4,251,4,low,F,10,5984
D,Ship,5,1,189,2,medium,M,8,5219
D,Road,4,5,216,2,low,M,2,4905
F,Ship,5,2,235,3,low,M,14,2984
F,Ship,4,3,164,2,low,F,3,1376
F,Ship,5,3,173,3,low,M,5,5395
A,Ship,3,4,254,3,medium,M,6,5716
D,Ship,6,4,237,5,medium,F,2,5437
B,Ship,3,3,162,2,medium,M,5,1202
B,Ship,4,3,211,2,low,F,6,5473
B,Ship,4,1,232,5,medium,F,7,1899
B,Road,5,4,280,4,low,F,19,3298
D,Ship,3,4,222,3,medium,M,3,4068
B,Ship,5,5,208,2,medium,M,8,5321
D,Ship,5,4,190,2,medium,M,9,3753
D,Ship,7,1,301,4,low,M,10,1869
A,Road,3,4,186,3,medium,M,7,4536
F,Ship,4,1,198,4,low,F,5,5182
B,Ship,3,3,188,2,medium,F,2,4336
B,Ship,4,2,264,5,medium,F,6,1736
D,Flight,4,5,275,5,medium,F,8,1093
F,Ship,3,5,193,2,low,F,10,5776
C,Ship,2,3,187,3,medium,F,6,5547
F,Ship,5,2,245,2,low,M,6,5366
C,Ship,3,2,260,4,high,F,3,4423
A,Ship,4,2,137,2,medium,F,2,5804
C,Ship,5,4,236,5,low,M,1,1682
F,Flight,4,5,173,3,medium,F,8,4040
F,Flight,3,5,125,2,low,M,5,4933
A,Flight,4,2,236,3,medium,M,9,4725
A,Ship,7,3,310,4,medium,M,8,1860
F,Road,2,1,228,2,medium,M,10,4854
F,Ship,5,3,267,3,low,M,9,5258
D,Road,3,2,217,3,high,M,7,5910
F,Flight,5,1,250,4,medium,M,4,1438
B,Ship,7,3,306,4,low,F,4,1630
D,Ship,4,2,223,3,low,M,7,4026
B,Ship,2,4,144,2,medium,M,5,5867
F,Road,4,5,231,3,low,F,6,4449
B,Flight,6,4,303,5,low,M,5,1195
A,Road,3,3,220,3,low,M,7,5323
A,Ship,3,1,186,3,medium,F,4,5515
B,Ship,3,2,294,4,low,F,15,1318
B,Ship,4,1,209,2,low,F,10,5066
F,Flight,4,2,186,2,low,M,2,5604
A,Ship,3,3,213,3,medium,M,7,4133
F,Flight,4,3,235,5,low,F,4,1839
A,Ship,5,3,113,3,medium,F,5,4743
C,Ship,5,2,165,5,medium,M,9,5313
B,Ship,5,2,175,3,low,M,1,4019
F,Ship,6,4,255,4,low,F,3,1569
D,Ship,6,4,225,4,medium,M,10,4723
B,Flight,5,5,169,4,low,F,2,4188
B,Ship,5,5,212,5,low,F,6,4463
F,Ship,4,5,201,3,low,F,10,4530
A,Road,3,4,182,3,medium,F,7,5409
A,Flight,4,2,242,2,medium,F,8,5243
D,Flight,4,5,211,2,low,F,4,4106
A,Flight,2,5,271,3,low,M,4,5775
A,Ship,3,3,159,3,low,M,3,5230
B,Road,3,1,242,4,low,M,10,4809
F,Flight,4,5,183,2,medium,F,2,4533
D,Ship,4,4,140,3,medium,M,11,1911
A,Flight,5,3,208,4,medium,M,10,2419
D,Ship,3,1,183,4,low,M,5,5326
A,Flight,4,1,204,3,medium,M,3,4310
D,Ship,4,1,247,3,low,M,5,5636
F,Ship,3,3,239,3,low,M,8,5366
F,Ship,3,2,263,3,medium,F,3,4181
D,Flight,5,2,132,3,medium,F,4,4475
B,Road,4,1,232,5,medium,M,9,1145
F,Ship,5,4,271,4,low,F,5,1184
B,Ship,6,5,194,5,low,F,8,4777
F,Ship,5,2,111,4,medium,F,7,4424
D,Ship,3,4,98,3,low,M,5,4432
C,Ship,2,3,144,4,low,F,10,4075
C,Road,5,2,250,2,medium,F,6,5565
F,Ship,2,1,109,4,low,F,3,5264
F,Ship,6,4,254,5,medium,F,10,1435
B,Flight,3,5,271,3,low,F,9,5328
F,Flight,6,5,268,4,low,F,2,1324
F,Ship,4,4,174,2,low,F,11,1577
D,Flight,4,3,136,3,medium,F,4,5769
B,Flight,4,1,154,4,medium,M,1,5480
A,Ship,2,3,164,5,low,M,7,1243
A,Road,3,1,158,2,low,M,2,1284
D,Road,3,3,199,3,low,M,7,5258
C,Ship,4,2,249,5,low,M,1,1200
C,Flight,5,1,266,3,low,M,8,4786
D,Road,3,4,202,5,high,M,5,4632
F,Road,4,4,155,4,low,F,10,5483
A,Ship,3,4,145,3,low,F,7,4079
B,Ship,4,3,246,3,low,F,5,4710
F,Ship,5,4,256,5,low,M,6,1551
B,Ship,4,3,271,2,medium,M,9,4967
A,Ship,3,5,201,2,medium,M,2,4440
F,Ship,3,1,214,2,high,F,10,4310
D,Ship,7,5,253,4,low,F,6,1344
C,Ship,5,4,216,2,low,F,6,4535
C,Ship,3,1,199,2,medium,F,18,3346
B,Ship,5,5,245,5,low,M,10,1289
A,Ship,5,4,255,3,low,F,1,5775
A,Flight,5,3,224,5,low,M,5,1842
B,Ship,3,2,214,2,medium,M,7,1693
D,Ship,4,4,261,5,low,F,4,1649
A,Ship,3,1,133,3,medium,F,5,4538
A,Ship,6,4,292,4,medium,M,5,1793
C,Ship,5,4,222,3,low,M,3,5555
F,Ship,4,5,153,2,low,M,1,4492
C,Road,2,5,263,3,low,F,5,2947
F,Flight,5,4,182,3,medium,F,11,3545
A,Ship,4,1,223,3,low,F,9,4832
C,Ship,3,3,221,3,low,F,5,4388
F,Road,6,5,244,3,low,M,9,5634
A,Ship,6,1,283,5,low,F,5,1298
D,Ship,5,1,267,4,low,M,5,4440
C,Ship,3,2,155,3,medium,F,7,1434
F,Ship,4,3,106,2,medium,F,6,5867
D,Ship,5,4,214,2,medium,F,1,3709
D,Ship,5,5,200,3,low,M,6,4401
C,Ship,3,5,194,4,low,M,1,5534
A,Ship,5,5,246,5,medium,M,6,1053
A,Ship,4,2,180,3,medium,M,6,4417
B,Ship,2,1,255,3,low,M,19,1551
D,Ship,4,4,246,3,low,M,9,5041
F,Flight,3,4,235,3,low,M,4,5498
F,Ship,4,5,184,3,low,M,5,4039
D,Flight,3,5,132,3,low,M,7,4013
B,Ship,5,1,256,5,low,F,5,1970
C,Flight,6,3,269,4,low,F,4,1948
A,Road,3,3,137,3,high,M,7,5794
F,Ship,6,5,98,3,low,F,8,5946
F,Flight,6,5,308,4,low,F,7,1078
A,Ship,4,3,183,3,low,M,4,5866
F,Ship,3,5,225,3,low,F,1,2864
A,Road,4,4,184,3,medium,M,2,4639
F,Flight,3,1,236,2,medium,F,8,5591
F,Ship,2,2,170,3,high,F,7,4284
F,Ship,6,5,255,4,low,F,9,1113
B,Ship,4,2,146,3,medium,M,7,4381
C,Ship,4,5,243,2,low,M,19,2829
F,Road,5,5,245,4,medium,F,12,2225
B,Ship,5,3,223,2,medium,F,9,5735
A,Ship,2,5,107,3,medium,M,2,4853
F,Flight,4,1,260,4,low,M,2,4091
D,Flight,3,5,168,5,medium,M,9,5731
A,Ship,4,1,144,4,low,M,8,4970
F,Ship,5,5,221,5,low,M,7,1958
D,Ship,6,4,276,4,low,F,2,1120
B,Ship,5,1,235,5,medium,F,6,1059
F,Ship,4,2,189,3,medium,M,6,3671
F,Ship,4,5,189,3,medium,F,3,5193
F,Ship,3,5,271,4,medium,M,1,5852
A,Ship,5,3,273,4,medium,M,2,4186
D,Flight,3,4,194,3,medium,M,7,4565
A,Flight,4,3,238,2,medium,F,2,5328
B,Ship,6,3,280,3,low,M,7,4620
F,Ship,5,5,168,3,low,F,6,4088
F,Ship,3,4,162,3,low,M,17,1700
B,Ship,4,4,272,2,low,M,1,4013
D,Flight,4,2,203,3,low,F,4,5699
D,Ship,3,3,232,4,medium,M,3,5828
D,Ship,3,2,223,3,medium,F,6,2127
F,Ship,5,2,248,5,low,F,3,1046
A,Ship,6,5,287,4,low,M,8,1465
F,Ship,5,5,211,3,medium,F,7,5983
B,Ship,4,1,232,5,medium,F,6,1247
A,Ship,3,1,192,3,medium,M,4,4997
D,Ship,3,2,223,2,low,F,10,4604
F,Ship,3,5,229,3,medium,F,12,3049
B,Ship,3,1,241,2,low,M,8,5602
C,Flight,4,2,200,2,low,F,8,4222
C,Ship,3,2,154,2,high,F,4,1009
B,Road,5,1,236,2,low,F,2,4987
F,Ship,4,3,249,3,medium,F,6,5657
D,Ship,5,5,224,5,low,F,7,1505
B,Ship,4,4,198,2,medium,M,2,5725
A,Flight,3,2,227,2,medium,M,9,4659
F,Ship,5,3,211,3,low,F,5,5087
C,Ship,2,3,129,5,medium,M,3,5444
F,Ship,2,5,123,4,medium,M,8,4042
F,Ship,4,3,251,5,medium,M,2,1482
F,Flight,3,4,217,3,low,F,5,4077
B,Ship,3,4,169,3,low,F,4,5716
A,Ship,7,5,301,4,low,F,7,1727
B,Road,5,3,270,5,medium,M,9,1764
C,Flight,5,3,167,2,low,M,3,1140
F,Ship,7,1,289,4,low,F,4,1543
D,Flight,4,4,156,2,medium,F,7,5938
F,Flight,4,4,137,3,medium,F,8,4066
F,Ship,3,3,249,2,medium,M,9,4034
A,Flight,4,1,172,3,medium,M,7,4883
D,Ship,7,2,291,4,low,F,8,1275
F,Ship,3,1,202,3,medium,F,7,5818
F,Ship,3,1,189,4,low,F,4,4785
C,Ship,3,5,183,2,low,M,8,5881
A,Ship,2,3,139,3,low,M,9,1471
B,Ship,6,2,309,4,medium,F,8,1930
D,Ship,4,4,211,4,medium,M,8,4747
C,Road,6,3,298,4,low,F,1,1657
A,Ship,6,4,284,4,low,F,7,1518
C,Flight,4,4,248,3,high,F,10,4532
B,Ship,4,2,156,3,medium,M,5,4946
A,Ship,2,3,141,4,medium,M,8,4702
D,Ship,4,1,258,3,medium,M,7,4159
B,Ship,3,5,180,4,low,F,9,5105
F,Ship,4,4,173,5,medium,F,2,1175
C,Flight,3,4,138,3,medium,F,10,4327
B,Flight,5,5,232,5,medium,F,6,1246
C,Ship,3,5,238,2,high,M,5,4052
F,Road,4,1,225,2,low,M,4,4102
F,Ship,3,3,152,2,medium,M,3,4193
F,Ship,4,5,163,3,high,M,4,5863
B,Ship,5,5,245,5,medium,F,4,4627
C,Ship,4,4,243,3,high,F,4,5082
F,Road,3,2,133,5,medium,M,9,5744
C,Ship,4,3,194,2,medium,M,4,5780
D,Ship,4,5,247,2,medium,F,9,4656
F,Ship,6,4,260,4,medium,F,10,1927
B,Flight,5,3,267,4,medium,F,1,4837
C,Road,3,2,122,4,low,F,9,5299
C,Road,6,1,295,4,medium,F,6,1611
D,Ship,7,3,310,4,medium,F,7,1989
B,Ship,5,1,130,4,high,F,9,4946
F,Flight,3,5,151,2,low,F,16,1422
B,Ship,4,4,260,2,low,M,17,3068
C,Ship,2,2,267,3,medium,M,15,2481
F,Flight,4,1,146,3,low,F,1,4831
F,Flight,7,1,308,4,medium,M,5,1705
D,Ship,4,4,236,2,medium,F,5,5266
B,Ship,3,1,230,3,medium,M,3,4957
D,Ship,5,3,195,4,low,F,9,5577
B,Ship,3,2,256,2,medium,F,9,4228
B,Ship,6,1,170,3,low,F,10,4858
A,Road,4,5,259,2,low,M,7,4390
B,Road,5,3,239,5,medium,F,19,2988
C,Ship,4,4,234,5,low,M,7,1871
C,Ship,6,3,251,4,low,M,1,1230
D,Flight,4,3,255,5,low,M,1,1192
C,Road,5,3,236,5,medium,M,10,1630
A,Road,5,3,245,5,low,M,8,1471
C,Flight,4,3,219,5,low,F,8,1702
B,Road,4,2,186,3,low,M,6,4524
B,Ship,2,2,210,3,medium,F,10,4324
A,Flight,4,3,181,3,medium,M,10,4541
F,Ship,3,2,151,2,low,F,3,4759
F,Ship,5,2,265,3,low,M,10,4347
F,Ship,4,3,262,2,low,M,10,5524
F,Ship,3,3,237,2,medium,M,8,5516
D,Ship,4,4,218,2,low,M,4,4104
B,Flight,2,1,199,2,low,F,10,5345
A,Flight,4,5,140,3,low,F,7,5383
F,Flight,5,1,137,5,low,F,8,4584
D,Ship,3,1,249,2,medium,F,1,5190
F,Road,4,1,224,5,low,F,7,5738
F,Flight,3,1,194,2,low,M,8,4335
A,Road,6,1,258,4,low,M,3,1506
C,Ship,3,3,207,3,low,M,7,4816
F,Road,4,5,248,3,low,F,2,5310
F,Ship,3,1,232,2,medium,F,2,5104
D,Ship,4,4,212,4,medium,F,2,3830
F,Ship,5,5,266,5,medium,M,7,1440
F,Road,4,1,152,2,high,M,2,5396
F,Ship,3,4,204,2,low,F,10,5844
F,Road,3,3,242,3,low,F,7,3127
F,Ship,4,2,252,3,medium,F,4,5782
B,Road,4,2,222,3,low,M,4,5919
F,Road,3,1,268,3,medium,M,3,3040
B,Ship,4,2,258,3,high,M,10,4643
B,Flight,4,3,138,3,low,F,2,5593
C,Ship,7,3,272,4,medium,M,2,1754
F,Ship,5,4,226,2,low,M,6,4547
F,Road,3,3,153,3,low,F,3,4829
B,Flight,3,5,189,2,low,M,8,4567
F,Ship,4,3,275,5,low,M,2,4622
B,Road,4,2,239,2,medium,F,9,4360
D,Ship,5,1,207,2,high,M,3,4083
A,Ship,3,5,155,4,low,F,1,4432
B,Ship,4,5,216,3,medium,M,1,5167
C,Ship,3,5,141,3,medium,M,10,5775
A,Ship,3,2,221,2,medium,M,10,4715
A,Ship,7,2,301,4,low,M,1,1339
F,Ship,5,1,120,3,low,M,7,4381
D,Ship,6,4,112,4,medium,F,9,4005
D,Ship,4,1,261,4,medium,F,6,4888
C,Ship,4,2,207,3,medium,F,5,4702
F,Ship,5,1,275,5,low,F,3,1062
F,Ship,4,4,221,4,low,F,2,5595
C,Ship,6,5,300,5,low,M,1,1188
C,Ship,5,2,134,4,low,M,5,5090
D,Ship,4,5,221,3,medium,F,3,4430
A,Ship,3,4,250,3,low,M,6,4830
B,Ship,4,5,231,3,low,F,4,5174
D,Ship,2,3,206,4,medium,F,2,5443
F,Flight,5,3,247,5,low,M,10,1699
D,Ship,3,1,167,3,low,F,4,5943
F,Ship,4,1,144,4,medium,M,8,4303
A,Ship,3,3,251,3,low,M,8,4246
A,Ship,6,1,265,4,low,F,1,1345
C,Road,3,1,223,3,low,M,8,5318
A,Ship,4,2,271,5,medium,M,4,1633
A,Ship,4,2,231,4,medium,F,6,2512
C,Ship,3,2,243,4,medium,M,4,4410
C,Ship,5,2,252,3,low,M,6,4013
F,Ship,3,4,228,3,medium,F,8,5419
F,Ship,2,2,98,5,medium,M,10,4368
F,Road,4,2,158,3,medium,F,9,4078
F,Ship,2,2,177,4,low,M,8,5878
B,Ship,3,2,272,3,low,M,7,5657
D,Ship,3,1,192,3,low,F,4,5179
A,Ship,5,4,187,2,medium,F,10,3549
D,Ship,5,4,259,5,low,F,4,1991
A,Flight,3,1,166,2,low,F,10,5932
D,Ship,3,2,225,3,high,M,5,4304
B,Ship,5,4,208,4,medium,F,8,4116
B,Road,4,1,197,3,low,M,2,4326
D,Ship,3,4,223,3,low,M,18,3959
F,Ship,4,5,216,2,low,F,8,5767
F,Flight,5,4,142,3,low,F,8,5468
A,Flight,3,2,264,3,medium,M,5,3861
C,Flight,3,5,132,3,medium,F,4,4212
D,Road,5,3,141,2,medium,M,4,5257
D,Ship,4,2,183,3,low,M,5,3716
F,Ship,6,2,243,4,low,M,9,1258
F,Road,5,4,242,5,low,F,10,1365
C,Flight,5,5,235,5,low,F,4,5908
D,Ship,5,4,270,3,medium,M,9,4992
F,Ship,4,1,171,2,low,F,6,5719
F,Ship,2,3,260,2,low,F,1,4547
F,Ship,4,3,173,3,low,F,7,4810
D,Flight,6,4,258,4,low,F,2,1051
C,Ship,6,5,305,4,medium,F,9,1072
D,Ship,4,3,127,5,low,F,5,1205
B,Road,4,3,189,3,medium,F,4,4410
D,Flight,4,1,173,4,low,F,5,5530
C,Road,5,3,261,4,medium,F,5,4623
F,Flight,5,2,240,5,low,F,7,1923
C,Ship,3,5,204,2,medium,F,5,4504
B,Ship,3,4,216,3,medium,M,3,5651
D,Ship,4,3,269,2,medium,M,2,4158
F,Ship,4,3,228,3,medium,F,1,5129
F,Ship,5,4,250,2,low,F,10,4277
F,Road,3,3,243,2,medium,M,17,3230
F,Ship,4,5,240,5,low,M,8,4558
C,Ship,4,2,192,3,low,F,4,5578
F,Ship,6,5,275,4,low,M,2,1700
F,Ship,3,5,269,5,low,M,6,5932
B,Ship,5,3,259,5,low,M,2,1730
D,Ship,4,5,254,3,medium,F,10,4148
B,Flight,3,2,160,3,medium,M,3,5807
D,Road,3,5,263,3,medium,M,4,4081
F,Ship,4,2,229,2,low,M,9,5026
D,Ship,5,5,275,5,low,M,4,1646
D,Road,4,5,268,3,medium,F,3,2758
B,Ship,3,1,160,3,medium,F,4,5132
B,Ship,4,4,149,2,medium,F,2,5881
B,Road,5,4,271,5,low,M,4,1320
B,Ship,6,4,291,4,low,F,8,1131
A,Ship,5,5,189,3,low,F,10,5554
D,Road,2,4,201,2,high,M,2,5115
C,Flight,2,3,251,3,low,F,2,3351
C,Road,6,2,239,4,medium,F,7,4589
C,Ship,4,2,149,5,medium,F,8,4209
C,Ship,5,4,263,4,low,F,2,1625
F,Flight,5,3,224,5,medium,M,9,1643
A,Ship,3,4,100,3,medium,M,4,4191
C,Ship,4,4,273,5,low,M,10,1316
B,Ship,3,2,247,2,low,F,2,4677
D,Ship,6,5,308,4,low,M,2,1125
D,Ship,4,1,237,4,low,F,4,4697
F,Ship,5,3,223,3,low,M,6,5977
B,Ship,6,4,279,4,low,F,1,1246
B,Ship,6,4,292,4,medium,F,7,1094
A,Ship,4,2,253,3,medium,F,7,5813
F,Ship,5,4,151,2,low,F,10,5643
F,Ship,2,4,226,3,low,M,9,4098
F,Road,3,4,273,3,low,M,3,5163
D,Ship,4,3,180,4,low,M,14,1686
C,Flight,5,4,248,3,low,M,7,5335
D,Ship,3,3,201,3,low,F,2,5540
A,Road,4,5,251,5,medium,F,7,1070
B,Road,6,3,309,4,medium,M,2,1270
F,Road,7,3,264,4,medium,M,3,1296
F,Ship,4,4,135,2,low,M,4,4684
D,Ship,4,4,167,4,low,M,2,5908
F,Ship,6,3,280,4,low,M,2,1753
B,Road,5,2,223,5,medium,M,5,1484
B,Ship,3,5,206,4,medium,F,2,5829
A,Ship,4,5,243,4,low,F,1,5328
F,Ship,4,5,136,3,low,F,1,4585
F,Ship,5,1,137,3,medium,F,10,4641
B,Ship,3,4,151,3,low,M,16,1020
C,Ship,4,2,156,3,low,F,1,5361
B,Ship,4,1,284,4,low,F,4,4795
C,Ship,4,3,249,3,low,M,4,4811
D,Ship,3,2,262,2,low,M,7,5141
F,Ship,3,5,230,4,low,F,5,4450
C,Ship,4,1,153,3,low,F,8,5198
C,Road,5,4,254,2,low,M,9,5658
A,Ship,2,1,96,2,high,F,9,4449
C,Ship,6,5,266,4,medium,F,6,1312
A,Ship,3,3,274,3,medium,M,3,5157
A,Road,3,1,157,3,medium,M,1,4391
D,Ship,4,2,161,4,low,F,10,5322
D,Ship,3,3,158,2,low,F,4,5960
D,Road,6,5,253,4,low,M,2,1893
F,Road,4,3,223,2,low,F,3,5765
C,Ship,4,2,237,3,low,M,2,5277
C,Ship,4,2,271,3,medium,M,4,4743
F,Ship,3,1,140,3,low,M,6,4488
C,Ship,5,1,136,3,low,M,10,5308
C,Flight,5,2,159,3,low,M,5,4930
C,Ship,4,4,235,2,low,M,4,5671
D,Ship,3,2,191,2,medium,M,7,5357
C,Flight,2,4,285,3,high,M,6,4427
A,Flight,5,1,267,5,low,F,4,1097
F,Ship,5,2,230,4,low,F,4,4782
F,Ship,6,1,217,4,medium,M,3,5571
F,Ship,3,3,165,4,medium,M,2,4176
A,Ship,4,3,223,3,low,F,10,5560
D,Ship,4,1,261,3,low,F,10,5943
F,Ship,2,2,156,3,low,F,5,4151
F,Ship,4,4,212,2,medium,M,5,4774
F,Road,3,5,139,3,low,F,1,4060
D,Road,2,3,158,3,low,F,13,1245
C,Ship,5,5,226,4,low,F,10,5676
A,Ship,2,2,140,3,low,F,19,1806
F,Ship,6,1,237,5,high,M,2,5364
F,Flight,3,1,170,3,low,M,3,4454
C,Flight,5,5,268,3,medium,M,2,4459
A,Ship,4,1,265,3,low,F,4,4249
F,Ship,4,4,197,3,low,F,7,5099
F,Ship,3,5,150,3,medium,F,4,4442
D,Ship,7,5,288,4,low,F,1,1269
C,Road,5,5,227,5,medium,F,3,1687
A,Ship,5,1,182,3,low,M,8,3580
F,Ship,5,5,276,4,low,F,7,1742
D,Flight,6,2,161,4,low,M,10,1683
F,Ship,4,2,177,3,low,M,8,4904
F,Flight,5,2,263,3,low,M,9,4699
F,Road,4,2,173,3,medium,M,6,4963
C,Ship,4,3,181,4,low,F,8,5106
B,Road,3,2,271,2,medium,M,6,5280
F,Flight,4,2,107,2,low,F,8,4460
B,Ship,6,5,295,4,medium,M,5,1963
D,Ship,3,2,160,3,low,F,7,4468
A,Ship,4,1,222,2,high,M,3,5665
A,Flight,5,4,154,2,medium,M,10,5670
A,Ship,5,5,194,4,medium,F,4,4003
F,Ship,3,4,172,3,low,F,4,4337
B,Ship,3,2,123,4,low,F,10,5891
F,Ship,5,3,257,5,low,M,7,1090
F,Ship,3,3,197,3,low,F,4,4858
F,Ship,6,3,259,4,high,F,7,1208
C,Road,6,1,250,3,low,M,5,5621
C,Ship,7,1,291,4,low,F,9,1880
B,Ship,4,4,273,2,medium,M,6,5676
B,Road,5,4,269,2,medium,F,2,5962
B,Ship,5,5,197,4,low,F,7,4141
A,Ship,6,5,282,4,medium,F,4,1013
C,Ship,5,1,156,2,low,M,10,5086
D,Flight,4,4,115,3,medium,M,7,4609
F,Flight,5,4,266,5,medium,M,8,1592
C,Road,3,4,248,4,medium,M,8,4540
D,Ship,6,3,257,4,low,F,2,1694
F,Ship,4,3,252,3,medium,F,10,5802
F,Road,3,2,185,4,low,F,8,5545
B,Ship,2,5,142,3,high,M,10,5174
C,Ship,3,3,192,3,medium,F,2,3995
F,Ship,4,3,197,3,medium,F,6,5395
A,Ship,2,2,145,2,low,M,1,1126
F,Road,6,3,199,4,medium,F,1,5204
F,Ship,7,1,290,4,low,F,9,1885
F,Ship,5,3,193,5,medium,M,3,5888
D,Ship,7,2,307,4,low,M,8,1551
F,Ship,7,4,247,4,low,F,9,1228
F,Ship,6,4,230,4,low,M,3,4736
B,Ship,3,4,269,3,medium,M,8,5364
F,Ship,4,4,175,3,low,M,8,5944
A,Ship,3,5,233,2,medium,M,1,4913
B,Ship,3,2,203,3,high,M,3,2791
D,Ship,4,5,249,5,medium,M,3,1530
A,Ship,4,3,221,2,low,F,6,4114
C,Ship,2,2,212,4,medium,F,3,1284
C,Ship,6,3,267,4,medium,M,1,1942
B,Ship,4,1,270,3,low,F,6,5212
D,Road,4,1,150,2,low,M,5,4140
B,Ship,2,2,133,3,low,M,5,1268
F,Flight,6,5,256,5,low,M,10,1686
F,Ship,6,2,293,5,low,F,3,1969
B,Ship,5,2,244,3,low,M,8,3571
